,english,required_age,achievements,average_playtime,median_playtime,owners,price,indie,action,adventure,singleplayer,multiplayer,rating,day,month,year
4239,1,0,0,0,0,0-20000,6.99,1,1,0,1,0,positive,30,7,2015
4241,1,0,0,0,0,20000-50000,6.99,0,0,1,1,0,positive,9,1,2015
4242,1,0,0,0,0,20000-50000,6.99,0,0,1,1,0,positive,10,2,2015
4243,1,0,0,0,0,0-20000,6.99,0,0,1,1,0,very positive,9,3,2015
4245,1,0,31,0,0,20000-50000,3.99,1,1,0,1,1,very positive,9,4,2015
4246,1,0,30,0,0,0-20000,1.69,1,1,0,1,1,very positive,12,3,2015
4247,1,0,13,135,135,20000-50000,0.79,1,1,1,1,0,very positive,12,1,2015
4248,1,0,25,0,0,0-20000,2.09,1,0,0,1,0,positive,25,11,2014
4249,1,0,25,0,0,0-20000,0.79,1,1,0,1,0,positive,20,11,2015
4250,1,0,40,0,0,20000-50000,3.99,1,1,0,1,0,very positive,30,1,2015
4252,1,0,0,453,502,200000-500000,0.0,1,0,0,1,1,very positive,27,4,2018
4254,1,0,12,0,0,0-20000,4.79,1,1,0,1,0,negative,19,2,2015
4255,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,negative,24,12,2014
4256,1,0,34,255,255,50000-100000,9.29,1,0,1,1,0,very positive,4,3,2015
4257,1,0,28,0,0,0-20000,3.99,1,0,0,1,0,very positive,9,2,2015
4258,1,0,0,0,0,0-20000,3.99,0,0,0,0,0,very negative,17,12,2014
4260,1,0,13,0,0,0-20000,5.79,1,1,0,1,0,very positive,16,1,2015
4261,1,0,45,0,0,20000-50000,0.79,1,0,0,1,1,positive,23,12,2014
4262,1,0,0,0,0,0-20000,14.99,0,0,1,1,0,positive,28,5,2015
4263,1,0,0,9,13,200000-500000,0.0,0,0,0,1,1,negative,1,1,2015
4264,1,0,23,348,348,20000-50000,4.99,1,0,1,1,1,very positive,23,10,2015
4265,1,0,21,455,455,0-20000,4.99,0,1,1,1,0,positive,17,4,2015
4266,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,negative,1,12,2014
4267,1,0,3,237,237,0-20000,3.99,1,0,0,1,0,positive,15,1,2015
4268,1,0,14,320,21,2000000-5000000,0.0,1,0,0,0,1,very positive,30,1,2015
4271,1,16,0,42,42,20000-50000,5.59,0,1,0,1,0,positive,5,12,2014
4272,1,0,0,41,30,500000-1000000,0.0,0,1,0,0,1,negative,11,12,2014
4273,0,0,0,0,0,0-20000,11.99,0,0,0,1,0,very positive,8,1,2015
4274,1,0,0,192,167,200000-500000,0.0,1,1,0,0,1,positive,26,10,2017
4275,1,0,0,0,0,0-20000,5.59,0,1,0,1,0,negative,4,12,2014
4276,1,0,32,0,0,0-20000,3.99,1,0,1,1,0,very positive,12,5,2015
4277,1,0,10,276,276,20000-50000,3.99,1,0,1,1,0,very positive,12,5,2015
4278,1,0,21,368,368,0-20000,1.99,1,0,0,1,0,very positive,12,2,2015
4279,1,0,40,0,0,0-20000,6.99,1,1,0,1,0,very positive,23,4,2015
4280,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,negative,16,12,2014
4281,1,0,33,761,761,100000-200000,11.39,0,0,0,1,0,very positive,31,7,2018
4282,1,0,21,0,0,20000-50000,4.99,1,0,1,1,0,positive,29,1,2015
4284,1,0,35,75,75,0-20000,6.99,1,0,1,1,0,negative,8,1,2015
4285,1,0,34,0,0,50000-100000,11.99,1,1,0,1,0,positive,23,10,2015
4286,1,0,0,0,0,0-20000,5.59,1,1,0,1,0,positive,27,1,2015
4287,1,0,0,16,16,20000-50000,1.99,1,1,1,1,0,very positive,11,12,2014
4288,1,0,0,5237,10470,100000-200000,0.0,0,0,1,0,0,positive,14,8,2015
4289,1,0,28,0,0,20000-50000,6.99,1,1,0,1,0,positive,7,4,2015
4290,1,0,22,0,0,50000-100000,3.99,1,1,0,1,0,very positive,6,2,2015
4292,1,0,0,0,0,20000-50000,1.69,1,0,0,1,1,positive,11,12,2014
4293,1,0,1,308,323,50000-100000,3.99,1,0,1,1,0,negative,9,12,2014
4294,1,0,11,0,0,0-20000,1.59,1,0,1,1,0,very positive,3,2,2015
4295,1,0,15,0,0,0-20000,3.99,0,0,0,1,1,positive,3,12,2014
4296,1,0,18,0,0,0-20000,1.69,1,0,0,1,0,negative,23,1,2015
4297,1,0,19,0,0,0-20000,6.99,1,0,0,1,0,very positive,10,3,2016
4298,1,0,42,0,0,100000-200000,0.0,1,1,0,1,1,positive,20,1,2015
4299,1,0,10,0,0,20000-50000,3.99,0,1,0,1,0,very positive,13,2,2015
4300,1,0,51,0,0,20000-50000,6.99,0,0,0,1,0,very positive,5,3,2015
4301,1,0,27,229,234,20000-50000,6.99,1,1,0,1,0,positive,16,12,2014
4302,1,0,45,0,0,20000-50000,3.99,1,1,0,1,0,very positive,12,3,2015
4303,1,0,19,67,67,20000-50000,10.99,1,0,1,1,0,very positive,8,3,2016
4304,1,0,56,0,0,20000-50000,10.99,1,0,1,1,0,very positive,8,8,2018
4306,1,0,16,0,0,0-20000,3.99,1,1,0,1,0,very positive,25,10,2016
4307,1,0,15,146,146,0-20000,6.19,1,1,0,1,0,positive,11,2,2015
4308,1,0,0,0,0,0-20000,11.39,1,1,0,1,1,negative,24,2,2016
4309,1,0,0,0,0,0-20000,10.99,1,1,1,1,0,positive,21,8,2015
4310,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,8,6,2015
4311,1,0,20,0,0,20000-50000,7.99,1,0,1,1,0,very positive,15,8,2016
4312,1,0,46,202,228,50000-100000,0.79,1,0,0,1,0,positive,19,12,2014
4313,1,0,50,0,0,20000-50000,14.99,1,0,0,1,0,very positive,28,4,2017
4314,1,0,0,565,565,20000-50000,0.79,1,0,1,1,0,positive,31,12,2014
4315,1,0,57,104,104,100000-200000,6.99,1,1,0,1,1,very positive,30,3,2015
4316,1,0,57,0,0,0-20000,14.99,1,1,0,1,1,very positive,26,8,2015
4317,1,0,0,228,294,200000-500000,0.0,0,0,0,1,1,negative,24,11,2015
4320,1,0,0,0,0,0-20000,2.09,1,0,0,1,0,positive,9,12,2014
4321,1,0,0,5,5,200000-500000,0.0,0,0,0,0,1,negative,9,2,2015
4322,1,0,0,0,0,0-20000,4.79,1,0,0,1,1,very positive,30,7,2015
4323,1,0,18,0,0,0-20000,1.99,1,0,0,1,0,very positive,18,12,2014
4324,1,0,21,0,0,0-20000,4.79,1,0,1,1,0,very positive,29,1,2015
4325,1,0,22,0,0,0-20000,4.79,1,0,1,1,0,very positive,29,1,2015
4326,1,0,0,0,0,20000-50000,3.99,0,0,1,1,0,very positive,18,12,2014
4327,1,0,0,0,0,0-20000,3.99,0,0,1,1,0,positive,31,12,2014
4328,1,0,0,0,0,0-20000,3.99,0,0,1,1,0,negative,22,1,2015
4329,1,0,46,0,0,0-20000,11.39,1,1,0,1,0,very positive,12,5,2015
4330,1,0,0,0,0,0-20000,9.99,1,1,0,1,0,positive,12,12,2014
4333,1,0,23,489,489,0-20000,7.19,1,0,0,1,0,positive,8,12,2014
4334,1,0,6,0,0,0-20000,11.39,0,0,0,0,0,positive,1,1,2015
4335,1,0,13,0,0,0-20000,8.99,0,0,1,1,0,very positive,21,7,2015
4337,1,0,50,346,346,50000-100000,14.99,0,1,0,1,0,positive,19,8,2015
4338,1,0,22,0,0,0-20000,1.99,1,0,1,1,0,positive,10,8,2015
4339,1,0,10,0,0,0-20000,3.99,1,0,0,1,0,negative,23,1,2015
4341,1,0,10,0,0,0-20000,5.99,1,1,1,1,0,positive,24,9,2015
4342,1,0,9,157,157,0-20000,7.19,1,1,0,1,0,very positive,24,1,2018
4343,1,0,0,554,350,200000-500000,11.39,1,1,0,1,1,very positive,13,10,2015
4344,1,0,1,166,166,200000-500000,6.99,1,0,1,1,0,very positive,14,12,2017
4345,1,0,46,0,0,0-20000,4.99,1,1,0,1,0,very positive,24,8,2015
4346,1,16,13,339,339,100000-200000,3.99,0,1,0,1,0,positive,31,5,2016
4347,0,0,0,1,1,200000-500000,0.0,0,0,0,0,1,positive,24,12,2014
4348,1,0,0,386,515,100000-200000,1.99,1,1,1,1,0,very positive,12,12,2014
4349,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,16,12,2014
4350,1,0,33,0,0,20000-50000,8.99,0,1,1,1,1,very positive,7,12,2015
4351,1,0,11,0,0,0-20000,6.99,1,0,0,1,0,very positive,30,8,2016
4352,1,0,0,283,293,50000-100000,2.09,1,0,1,1,0,positive,17,3,2015
4353,1,0,8,0,0,0-20000,6.99,1,1,0,1,0,very positive,17,5,2016
4354,1,0,27,0,0,0-20000,4.79,1,1,0,1,0,very positive,18,3,2015
4355,1,0,24,0,0,0-20000,14.99,0,0,1,1,0,very positive,4,6,2015
4356,1,0,7,0,0,0-20000,0.79,1,1,1,1,0,positive,17,8,2015
4357,1,0,19,0,0,0-20000,6.99,1,0,1,1,0,very positive,24,3,2016
4358,1,0,0,0,0,0-20000,6.99,1,1,0,1,0,negative,17,3,2015
4360,1,0,35,0,0,0-20000,12.99,1,0,0,1,0,very positive,18,5,2016
4361,1,0,35,0,0,20000-50000,14.99,1,0,1,1,0,very positive,14,1,2015
4362,1,0,0,0,0,0-20000,5.79,1,0,1,1,0,negative,22,12,2014
4363,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,very positive,24,7,2017
4365,1,0,0,1084,1084,20000-50000,11.39,1,0,1,1,0,very positive,16,1,2015
4366,1,0,0,51,47,1000000-2000000,0.0,0,0,0,0,1,negative,16,4,2016
4367,1,0,18,0,0,0-20000,7.19,1,0,0,1,0,very positive,23,1,2015
4368,1,0,31,0,0,0-20000,4.79,1,0,0,1,0,positive,1,4,2015
4369,1,0,10,0,0,0-20000,6.99,1,0,1,1,0,very positive,27,2,2015
4370,1,0,0,0,0,0-20000,5.99,0,1,1,1,0,negative,17,12,2014
4371,1,0,21,0,0,0-20000,7.19,1,0,0,1,0,positive,8,8,2016
4372,1,0,23,274,285,100000-200000,2.79,1,0,1,1,0,positive,16,1,2015
4373,1,0,0,294,294,20000-50000,10.99,0,0,0,1,0,positive,21,1,2015
4378,1,0,0,0,0,0-20000,2.79,0,0,1,1,0,very positive,12,1,2015
4379,1,0,19,200,200,50000-100000,3.99,1,0,0,1,0,positive,12,11,2015
4380,1,0,15,0,0,50000-100000,6.99,0,0,0,1,1,positive,22,4,2016
4381,1,0,0,39,39,50000-100000,6.99,1,1,1,1,0,very positive,23,1,2015
4382,1,0,13,85,85,100000-200000,6.99,1,1,0,0,1,very positive,27,7,2016
4384,1,0,38,0,0,20000-50000,3.99,1,1,1,1,0,very positive,30,1,2015
4385,1,0,0,0,0,0-20000,3.99,1,1,0,1,0,negative,30,1,2015
4386,1,0,22,0,0,0-20000,10.29,1,0,0,1,0,very positive,28,8,2018
4389,1,0,55,1027,1027,50000-100000,6.99,1,0,1,1,0,very positive,6,2,2015
4390,1,0,12,0,0,0-20000,5.59,1,1,0,1,1,very positive,24,12,2018
4391,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,negative,5,4,2017
4393,1,0,21,268,234,200000-500000,0.79,1,1,0,0,1,positive,17,11,2015
4394,1,0,0,39,43,500000-1000000,0.0,0,1,0,0,1,negative,5,3,2015
4395,1,0,0,0,0,200000-500000,2.09,1,0,0,1,0,positive,6,2,2015
4396,1,0,0,0,0,0-20000,10.99,1,0,0,1,1,positive,2,1,2015
4397,1,0,28,0,0,0-20000,4.99,1,0,0,1,0,positive,20,11,2015
4398,1,0,0,0,0,20000-50000,0.99,1,1,0,1,0,very positive,17,9,2015
4399,1,0,0,0,0,20000-50000,6.99,1,0,0,1,1,very positive,4,2,2015
4400,1,0,21,0,0,100000-200000,0.0,1,0,0,1,1,very positive,8,8,2017
4401,1,0,10,0,0,0-20000,0.79,1,0,0,1,0,positive,29,12,2014
4402,1,0,50,0,0,0-20000,6.99,1,1,0,1,0,very positive,12,2,2015
4403,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,very positive,19,2,2015
4404,1,0,53,0,0,0-20000,4.99,0,0,0,1,0,very positive,26,2,2015
4405,1,0,12,55,55,20000-50000,0.0,1,1,0,1,1,positive,23,12,2014
4406,1,0,0,0,0,0-20000,7.19,0,1,1,1,0,very positive,24,2,2015
4407,1,0,52,0,0,0-20000,11.39,1,0,1,1,1,very positive,26,9,2018
4408,1,0,16,177,177,0-20000,1.99,1,0,0,1,0,positive,2,6,2016
4409,1,0,17,14,14,200000-500000,0.0,1,1,1,1,0,very positive,18,12,2014
4410,1,0,16,0,0,20000-50000,6.99,1,0,1,1,0,very positive,17,2,2015
4411,1,0,16,359,429,50000-100000,6.99,1,0,0,1,0,very positive,27,2,2015
4412,1,0,24,0,0,50000-100000,7.99,1,0,1,1,0,very positive,10,4,2015
4416,1,0,0,0,0,0-20000,4.79,1,1,1,1,0,very negative,30,1,2015
4418,1,0,46,150,78,1000000-2000000,0.0,0,1,0,1,1,very positive,22,5,2015
4419,1,0,32,174,182,50000-100000,3.99,1,1,0,1,0,positive,7,1,2015
4420,1,0,0,26,26,20000-50000,3.99,1,0,0,1,0,very positive,21,12,2015
4424,1,0,24,0,0,0-20000,4.79,1,1,0,1,0,very positive,12,2,2016
4425,1,0,0,187,206,200000-500000,0.79,1,0,1,1,0,negative,13,1,2015
4426,1,0,25,0,0,0-20000,3.99,1,1,0,1,0,negative,8,1,2015
4427,1,0,37,0,0,0-20000,4.79,1,0,0,0,0,very positive,22,12,2014
4428,1,0,0,0,0,0-20000,3.99,1,0,0,1,0,negative,25,5,2015
4429,1,0,20,0,0,0-20000,10.99,1,0,0,1,0,very positive,17,3,2015
4430,1,0,22,0,0,50000-100000,6.99,1,0,1,1,0,very positive,9,9,2016
4431,1,0,32,0,0,0-20000,0.79,1,1,1,1,0,very positive,2,6,2017
4432,1,0,39,5448,8166,500000-1000000,0.0,0,0,0,0,1,positive,14,12,2015
4433,1,0,0,1571,755,2000000-5000000,0.0,0,1,0,0,1,positive,1,4,2015
4434,1,0,11,0,0,0-20000,6.99,1,1,0,1,0,very positive,31,3,2015
4436,1,0,32,0,0,0-20000,2.89,1,1,1,1,0,positive,23,11,2016
4437,1,0,8,0,0,0-20000,10.99,1,0,0,1,0,very positive,22,2,2018
4439,1,18,20,2741,780,500000-1000000,6.99,1,0,0,1,0,very positive,19,1,2015
4440,1,0,0,289,294,50000-100000,1.59,0,0,0,1,0,negative,23,12,2014
4441,1,0,0,0,0,0-20000,13.99,1,0,1,1,0,positive,27,3,2015
4442,1,0,0,0,0,0-20000,13.99,1,0,1,1,0,very positive,3,4,2015
4443,1,0,37,0,0,0-20000,6.99,1,1,0,1,1,very positive,25,9,2015
4444,1,0,31,0,0,50000-100000,14.99,0,1,0,1,0,very positive,25,7,2016
4445,1,0,43,272,272,20000-50000,3.99,1,0,0,1,0,very negative,23,6,2016
4446,1,0,39,50,63,200000-500000,3.99,1,1,1,1,0,very positive,30,1,2015
4447,1,0,16,282,309,100000-200000,0.79,1,0,0,1,0,negative,2,2,2015
4448,1,0,0,0,0,50000-100000,1.59,0,1,0,1,0,very positive,5,2,2015
4449,1,0,0,0,0,0-20000,2.79,0,1,0,1,0,very positive,20,2,2015
4450,1,0,1,0,0,0-20000,7.19,1,1,0,1,1,positive,7,11,2017
4451,1,0,0,1388,1388,50000-100000,6.99,1,0,0,1,0,very positive,30,4,2015
4454,1,0,0,2,2,200000-500000,3.99,1,0,0,1,0,negative,16,1,2015
4456,1,0,25,238,238,20000-50000,2.09,1,0,0,1,1,negative,2,1,2015
4457,1,0,34,0,0,0-20000,5.59,1,0,0,1,0,very positive,11,8,2015
4458,1,0,14,0,0,100000-200000,4.79,1,0,0,1,0,positive,7,7,2015
4459,1,0,10,0,0,20000-50000,1.59,1,0,0,1,0,very positive,8,1,2015
4460,1,0,0,0,0,0-20000,1.99,1,1,0,1,0,positive,2,1,2015
4461,1,0,0,306,349,100000-200000,3.99,1,0,1,1,0,very positive,9,1,2015
4462,1,0,0,271,349,100000-200000,3.99,1,0,1,1,0,very positive,16,1,2015
4463,1,0,31,218,229,50000-100000,3.99,1,0,1,1,0,positive,16,12,2015
4464,1,0,32,0,0,0-20000,6.99,1,0,1,1,1,very positive,20,1,2015
4465,1,0,32,840,840,20000-50000,1.99,1,0,0,1,0,very positive,10,4,2015
4466,1,0,0,9,10,100000-200000,0.0,1,1,0,1,1,very positive,11,5,2015
4467,1,0,20,0,0,20000-50000,5.59,1,0,0,1,0,very positive,25,6,2015
4468,1,0,10,0,0,0-20000,8.99,0,0,1,1,0,very positive,9,9,2015
4469,1,0,43,0,0,0-20000,2.79,1,1,0,1,0,very positive,3,2,2015
4470,1,0,0,0,0,0-20000,5.99,1,0,0,1,0,very positive,7,1,2015
4471,1,0,0,0,0,0-20000,9.99,0,0,0,1,0,positive,25,2,2015
4472,1,0,12,101,101,0-20000,5.49,1,1,0,1,1,very positive,20,7,2018
4473,1,0,11,0,0,0-20000,3.99,1,0,0,1,0,very positive,4,2,2015
4474,1,0,8,0,0,100000-200000,0.0,1,1,0,1,0,negative,6,1,2015
4475,1,0,25,290,290,20000-50000,0.79,1,0,1,1,0,positive,19,2,2015
4476,1,0,32,0,0,0-20000,3.99,1,1,0,1,1,positive,16,1,2015
4477,1,0,48,162,297,50000-100000,12.99,1,0,0,1,0,very positive,21,1,2016
4478,1,0,25,0,0,0-20000,2.09,0,0,1,1,0,very positive,13,9,2018
4479,1,12,28,420,487,20000-50000,2.89,1,1,0,1,0,very positive,3,3,2015
4480,1,0,0,36,37,200000-500000,0.0,0,1,1,1,1,negative,12,3,2015
4481,1,0,35,0,0,0-20000,8.99,0,1,0,1,1,negative,8,12,2016
4482,1,0,0,0,0,0-20000,2.89,1,0,0,1,1,positive,2,1,2015
4483,1,0,20,0,0,20000-50000,7.19,1,1,0,1,1,very positive,1,6,2017
4484,1,0,12,0,0,0-20000,2.89,1,0,0,1,0,very positive,5,1,2015
4485,1,0,7,0,0,20000-50000,1.59,1,1,0,1,0,negative,5,1,2015
4486,1,0,2,3,3,0-20000,12.39,1,1,0,0,1,very positive,28,4,2016
4487,1,0,14,0,0,0-20000,5.59,1,0,0,1,0,very positive,9,11,2015
4488,1,0,14,0,0,0-20000,4.99,1,0,1,1,0,very positive,30,1,2015
4489,1,0,20,322,355,50000-100000,6.99,1,0,0,1,0,very positive,15,4,2015
4490,1,0,16,0,0,0-20000,3.99,1,1,0,1,0,positive,14,1,2015
4491,1,0,6,2,2,20000-50000,1.99,1,1,0,1,0,very positive,7,6,2016
4492,1,0,0,0,0,20000-50000,2.79,1,0,0,1,0,very positive,9,1,2015
4493,1,0,0,374,655,200000-500000,0.0,1,1,1,0,0,positive,22,4,2015
4494,1,0,43,200,275,50000-100000,3.99,1,1,0,1,0,very positive,28,8,2015
4495,1,0,5,0,0,0-20000,10.99,1,1,1,1,0,positive,30,8,2018
4496,1,0,0,296,296,50000-100000,14.99,1,1,0,1,0,positive,1,6,2015
4497,1,0,16,0,0,0-20000,12.49,1,0,0,1,0,very positive,6,1,2015
4498,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,negative,13,2,2015
4499,1,0,0,0,0,0-20000,4.79,1,0,0,1,0,positive,13,2,2015
4500,1,0,0,0,0,0-20000,11.39,1,0,0,1,1,very positive,27,7,2015
4502,1,0,39,185,144,200000-500000,10.99,1,0,0,1,0,very positive,13,9,2016
4503,1,0,0,0,0,0-20000,6.99,1,1,1,1,0,very negative,31,7,2015
4505,1,0,40,0,0,0-20000,6.99,1,0,0,1,0,positive,28,7,2015
4506,1,0,31,0,0,0-20000,7.19,1,0,0,1,1,very positive,4,5,2017
4507,1,0,0,149,159,50000-100000,0.0,1,1,1,1,0,negative,29,1,2015
4508,1,0,0,212,212,20000-50000,4.99,1,1,0,1,0,negative,4,2,2015
4509,1,0,0,0,0,20000-50000,3.99,0,1,0,1,0,positive,26,2,2015
4510,1,0,24,86,166,50000-100000,2.79,1,1,1,1,0,very positive,12,2,2015
4511,1,0,18,274,274,20000-50000,2.79,1,0,0,1,0,very positive,24,3,2015
4512,1,0,22,0,0,20000-50000,14.99,1,0,0,1,1,very positive,27,3,2015
4513,1,0,0,262,286,50000-100000,4.99,1,1,1,1,0,negative,30,1,2015
4514,1,0,0,0,0,0-20000,1.99,1,1,1,1,0,negative,2,3,2015
4515,1,0,1,0,0,0-20000,3.99,1,0,0,1,0,positive,18,3,2016
4516,1,0,28,0,0,0-20000,3.99,1,0,0,1,0,very positive,25,9,2016
4517,1,0,16,200,277,200000-500000,1.59,1,0,1,1,0,positive,23,2,2015
4518,1,0,12,0,0,0-20000,1.59,1,1,0,1,1,positive,17,2,2015
4519,1,0,0,316,339,20000-50000,0.79,1,0,1,1,0,very negative,9,1,2015
4520,1,0,0,13714,13714,0-20000,2.09,1,0,0,1,0,positive,2,2,2015
4521,1,16,28,2,2,20000-50000,1.99,1,1,0,1,0,negative,26,1,2015
4522,1,0,0,0,0,0-20000,3.99,0,0,0,1,0,positive,5,4,2016
4523,1,0,29,223,223,0-20000,5.19,0,1,1,1,0,positive,23,1,2015
4524,1,0,1,0,0,0-20000,2.89,1,1,0,1,1,very positive,30,7,2018
4525,1,0,45,213,188,200000-500000,1.59,1,1,1,1,0,positive,19,2,2015
4526,1,0,42,0,0,0-20000,2.79,1,0,0,1,0,very positive,2,3,2015
4527,1,0,26,67,69,20000-50000,2.79,1,1,0,0,0,very positive,30,1,2015
4528,1,0,0,0,0,0-20000,3.99,1,0,1,1,0,negative,19,6,2015
4529,1,0,35,0,0,20000-50000,3.99,1,1,0,1,0,very positive,8,7,2015
4531,1,0,0,0,0,0-20000,4.99,1,0,1,1,0,negative,10,4,2015
4532,1,0,0,0,0,0-20000,5.99,0,1,1,1,1,negative,1,6,2015
4533,1,0,13,0,0,0-20000,3.99,1,1,0,1,0,very positive,1,6,2015
4534,1,0,8,0,0,0-20000,1.99,1,0,1,1,0,positive,25,2,2015
4535,1,0,0,0,0,0-20000,1.59,1,0,0,1,0,positive,13,1,2015
4536,1,0,33,37,37,0-20000,6.99,1,0,0,1,0,positive,8,3,2018
4537,1,0,0,6,7,200000-500000,0.0,1,0,0,1,0,positive,22,1,2015
4538,1,0,14,0,0,20000-50000,2.89,1,1,0,1,0,very positive,6,3,2015
4539,1,0,23,0,0,0-20000,4.99,1,0,1,1,0,positive,13,2,2015
4540,1,0,13,0,0,0-20000,4.79,1,1,0,1,0,very positive,28,4,2015
4541,1,0,0,0,0,0-20000,4.99,1,0,0,1,0,negative,15,5,2015
4542,1,0,54,257,271,50000-100000,1.69,1,0,0,1,0,positive,16,1,2015
4543,1,0,10,196,251,500000-1000000,10.99,1,0,0,0,1,very positive,8,10,2015
4544,1,0,11,0,0,0-20000,2.79,1,0,0,1,0,very positive,13,2,2015
4545,1,0,0,0,0,50000-100000,14.99,1,1,1,1,0,positive,30,1,2015
4546,1,12,15,0,0,20000-50000,9.99,1,1,1,1,0,positive,21,7,2015
4547,1,0,0,0,0,20000-50000,0.0,1,1,0,1,1,positive,30,1,2017
4548,1,0,0,0,0,20000-50000,6.99,1,0,0,1,1,very positive,12,5,2015
4549,1,0,26,0,0,20000-50000,4.79,1,0,0,1,0,negative,27,2,2015
4551,1,0,27,79,79,20000-50000,6.99,1,0,0,1,1,very positive,1,5,2015
4552,1,0,10,287,288,100000-200000,3.19,1,1,1,1,1,positive,12,11,2015
4553,1,0,14,0,0,50000-100000,6.99,1,1,1,1,0,positive,9,6,2015
4554,1,0,20,639,639,20000-50000,6.99,1,0,1,1,0,negative,21,4,2015
4555,1,0,16,0,0,0-20000,5.59,1,0,0,1,0,very positive,7,5,2015
4556,1,0,20,0,0,0-20000,1.99,1,1,0,1,0,positive,1,6,2016
4560,1,0,36,812,104,1000000-2000000,0.0,0,1,0,0,1,very positive,10,12,2015
4561,1,0,0,0,0,50000-100000,0.79,1,1,0,1,0,negative,28,1,2015
4562,1,0,34,755,755,0-20000,1.59,1,1,0,1,0,positive,3,3,2015
4563,1,0,0,0,0,0-20000,2.89,1,0,1,1,0,very positive,4,5,2015
4565,1,0,31,0,0,50000-100000,4.99,1,1,0,1,1,very positive,13,3,2015
4566,1,0,10,32,32,20000-50000,12.99,1,0,0,1,1,positive,12,2,2019
4567,1,0,12,0,0,0-20000,1.99,1,1,1,1,0,very positive,7,4,2015
4568,1,0,0,241,254,0-20000,6.99,1,0,1,1,0,positive,13,1,2015
4569,1,0,0,688,1147,200000-500000,6.99,1,0,0,1,0,very positive,16,1,2015
4570,1,0,15,0,0,0-20000,4.99,1,0,1,1,0,negative,13,2,2015
4571,1,0,42,175,175,200000-500000,0.0,1,1,0,1,1,positive,1,3,2016
4572,1,0,14,0,0,0-20000,1.99,1,0,1,1,0,very positive,13,2,2015
4573,1,0,8,0,0,0-20000,14.99,1,0,0,1,0,negative,21,1,2015
4574,1,0,0,55,55,0-20000,3.99,1,0,0,1,0,positive,29,1,2015
4575,1,0,40,1,1,20000-50000,1.59,1,1,0,1,0,very negative,14,4,2015
4576,1,0,27,0,0,0-20000,5.99,1,1,0,1,1,very positive,23,11,2015
4577,1,0,0,0,0,0-20000,1.59,1,0,1,1,0,negative,30,10,2015
4578,1,16,55,0,0,0-20000,10.99,1,0,0,1,0,positive,14,4,2016
4579,1,0,9,218,218,50000-100000,11.39,1,1,0,1,1,very positive,16,8,2018
4580,1,0,1,59,116,200000-500000,0.0,0,1,0,1,1,negative,3,3,2015
4581,1,0,22,298,349,100000-200000,1.99,0,0,0,1,0,very positive,23,3,2015
4583,1,0,50,0,0,50000-100000,6.99,1,1,1,1,1,very positive,19,3,2015
4584,1,0,0,0,0,50000-100000,4.99,0,0,1,1,0,very positive,15,1,2015
4585,1,0,0,0,0,50000-100000,10.99,1,1,1,1,1,positive,21,2,2017
4586,1,0,37,0,0,0-20000,5.99,1,1,0,1,0,positive,20,4,2015
4587,1,0,5,0,0,0-20000,10.99,0,1,0,1,1,positive,27,5,2017
4588,1,0,23,0,0,0-20000,1.99,1,1,0,0,1,positive,9,2,2015
4589,1,0,0,0,0,0-20000,1.99,1,0,0,1,0,positive,21,1,2015
4590,1,0,44,0,0,0-20000,6.99,1,1,1,1,0,negative,13,3,2015
4591,1,0,0,0,0,0-20000,1.69,0,0,0,1,1,positive,5,3,2015
4592,1,0,0,0,0,0-20000,11.39,1,0,0,1,1,positive,22,5,2018
4593,1,0,10,0,0,0-20000,6.99,1,1,0,1,1,very positive,29,9,2015
4595,1,0,34,270,281,50000-100000,2.79,1,0,0,1,0,positive,5,5,2016
4596,1,0,0,72,87,200000-500000,0.0,1,1,0,1,0,very positive,5,2,2015
4597,1,0,0,0,0,0-20000,8.99,1,0,1,1,0,negative,1,4,2015
4598,1,0,0,0,0,20000-50000,4.49,0,0,1,1,0,negative,7,4,2015
4599,1,0,24,0,0,0-20000,5.59,1,1,0,1,0,very positive,30,1,2015
4600,1,0,40,0,0,0-20000,13.5,0,0,0,1,0,positive,23,3,2015
4601,1,0,0,636,636,20000-50000,5.59,1,0,0,1,0,very positive,3,6,2015
4602,1,0,4,419,529,200000-500000,3.99,1,1,1,1,0,very positive,2,2,2015
4603,1,0,0,0,0,0-20000,7.19,1,1,0,1,1,positive,19,1,2015
4605,1,0,0,0,0,0-20000,3.99,1,1,1,1,1,negative,13,1,2016
4606,1,0,21,0,0,20000-50000,3.99,1,1,0,1,0,positive,24,3,2015
4607,1,0,0,0,0,0-20000,2.09,0,0,0,1,0,negative,20,3,2015
4608,1,0,0,0,0,0-20000,0.79,1,0,0,1,0,very positive,30,1,2015
4609,1,0,0,158,158,20000-50000,0.79,1,0,1,1,1,positive,16,1,2015
4610,1,0,53,325,329,50000-100000,9.99,1,1,0,1,0,positive,24,7,2015
